tweets;1.kisi;2.kisi;3.kisi;total
demokratik sol parti dsp uskudar ilcesi icin oyuncu guven hoknayi aday gosterdi aman agzimizin tadi bozulmasin;0;0;0;0
ölüm günün kutlu olsun 2 fragmaný ölüm günün kutlu olsun 2 filmi ilk filmin soru iþaretlerini gidermeye geldi ölüm günün kutlu olsunda genç bir kadýnýn maskeli tarafýndan öldürülmesi genç kadýnýn gün ayný þeyleri;0;0;0;0
rauenberg biletler tükenmeden almak istiyorsan satýþ linkimiz;0;0;0;0
57 yillik turkan soray hayali gercek oldu;0;0;0;0
esra erol teyze oldu ünlü sunucu esra erol teyze oldu erolun kardeþi bihter erol 2bebeðini dünyaya getirdi;0;0;0;0
didem soydandan iddialara yanýt;0;0;0;0
bir cennettir kuþadasý;0;0;0;0
kardashian selfiesi büyüledi;0;0;0;0
kourtney kardashian paylaþýmýyla büyüledi;0;0;0;0
sarapiri paþa;0;0;0;0
fatma girik ameliyat oldu usta sanatçý fatma girik hidrosefali sebebiyle beyninden ameliyat oldu;0;0;0;0
cansu taþkýn basketbol oynadý;0;0;0;0
14 þubatý yalnýz geçirmedi son iki buçuk yýldýr metin hara iliþkisi nedeniyle türk basýnýnýn gündeminde zamankinden fazla yer alan adriana lima yine merak uyandýrdý;0;0;0;0
alacaistanbul alaca darbuka þov alaca istanbul;0;0;0;0
adýndan söz ettirmeyi baþaran ünlü mankenlerinden bekaretini 2 milyon sterline satýþa çýkarmýþtý 23 yaþýndaki model bekaretini yaþayan bir siyasetçiye sattýðýný açýkladý;0;0;0;0
pelin karahan niveanin reklamm yüzü oldu grand star hotel bosphorus;0;0;0;0
birçok ünlünün katýldýðý defile sopranomuz podyumda olacak with;0;0;0;0
ahmet kurala iftira soruþturmasýnda takipsizlik oyuncu ahmet kural hakkýnda yürütülen iftira soruþturmasýna takipsizlik kararý verildi ahmet kural sýla tartýþmasýnda yandaki villada geceye tanýk olduðunu;0;0;0;0
57 yýllýk rüya gerçek oldu yarým asýrdýr türkan þorayýn fotoðraflarýný biriktiren hayattaki tek arzusunun kendisini görüp fotoðraf çektirip biriktirdiði fotoðraflarýn olduðu albümü þoraya vermek olduðunu belirten diyarbakýrlý;0;0;0;0
þeyma subaþý leopar oldu;0;0;0;0
demet akalýn 6 yýllýk küslüðü bitti;0;0;0;0
olayýyla ilgili yeni geliþme;0;0;0;0
bomba iddia survivor türkiyeyunanistan bitiyor hayýrlý cumalar;0;0;0;0
sacit aslan evinin onunde saldiriya ugradi saglik durumu iyi olan aslan polis cagirip sikayetci oldu gecmis olsun sacitaslancom;0;0;0;0
esra erol teyze oldu ayþe vera geldi esra erol teyze oldu bihter erolun bebeði ayþe vera dünyaya geldi esra erol eda erolun sosyal medya üzerinden paylaþtýðý fotoðrafla hayranlarýný sevindiren haber geldi;0;0;0;0
ata demireraslý turanlý aþký bitti;0;0;0;0
arianna hicks paylaþýmýyla yýktý;0;0;0;0
hoþgeldin the hunger açýlýþ detaylarý kýrmýzý magazinde;0;0;0;0
avukat kurtuluþ aybirdi star tv alanýnda önemli açýklamalarda bulunuyor;0;0;0;0
güzel þarkýcý demet saðýroðlu kayahan siyah çelenk yolladý kariyerine kayahana vokalistlik yaparak baþlayan demet saðýroðlu ilk solo sahne performansý sorulunca unutamadýðý bir anýsýný anlattý demet saðýroðlu kayahanýn ilk;1;1;1;1
merve boluðurdan makyajsýz havuz pozu;0;0;0;0
6 yýldýr küs olan aliþan demet akalýn 2 sayfada canlý yayýnda barýþtý kanal d;0;0;0;0
abdye uçtular ibrahim tatlýses derya tunanýn oðullarý ido tatlýses bir süredir aþk yaþadýðý sevgilisi yasemin þefkatli tatile çýktý;0;0;0;0
berkay derdim hýrsýzlarla popçu berkay arnavutköyde bir balýkçýdan çýkarken görüntülendi geçtiðimiz günlerde ece erken öpüþtüðü iddia edilen þarkýcý konuyla ilgili açýklama yaptýdevamý týklayýnýz;0;0;0;0
fenomeni gizli yazýþmalarý ortaya çýkmýþtý olaydan sonra hakan çalhanoðlu eþi birbirlerini takipten çýkardý;0;0;0;0
22 yaþýndaki oyuncu arkadaþlarý katýldýðý ev partisinde uyuþturucu aldý beales balkonda selfie çekmek isteyince 13 kattan aþaðý düþtü aðýr yaralanan genç oyuncu kaldýrýldýðý hastanede yaþamýný yitirdi;;0;0;0
ona bir olursa;0;0;0;0
kýlýçdaroðlu fotoðrafýný göstermiþti fotoðraftaki kadýn konuþtu maddi durumum iyi hukuki süreci baþlattým;0;0;0;0
acý olay sabah kaza yapan aracý kaldýrýrken fark ettiler bir gün önce iþe baþlamýþ;0;0;0;0
regaip kandili zaman regaip demek;0;0;0;0
bayrampaþada caddeyi savaþ alanýna çeviren kaza;0;0;0;0
abd konvoyu nusaybinden görüntülendi;0;0;0;0
cuma namazý bugün 22 þubat saat kaçta il geneli cuma namazý saatleri;0;0;0;0
zonguldakta tophane grubu operasyonunda 9 þüpheli adliyede;0;0;0;0
vicdansýzlýk 8 yavrusu olan köpeðe bunu yaptýlar;0;0;0;0
ay dünya güneþ arasýna girince olur;0;0;0;0
halil söyletmez þeyma eke evleniyor peki düðün zaman;1;1;1;1
ata demirer aslý turanlý ayrýldý 3 haftada bitti geçtiðimiz günlerde gece geç saatlerde beþiktaþta bir takside ata demirer aslý turanlý çiftinin birlikte görüldüðü kýsa zaman önce aþk yaþamaya;0;0;0;0
sacit aslana saldýrý;0;0;0;0
sen ünlüsün sahte hesap normal ivana sert adý fotoðraflarý kullanýlarak açýlan sahte hesaplarýn kapatýlmasý savcýlýða baþvurdu ancak savcýlýk sert ünlü birisi fotoðraflarý zaten internette var diyerek;0;0;0;0
deniz cakir hakkinda flas gelisme;0;0;0;0
acun itýra kýyamadý týkla izle;0;0;0;0
can doðalý 15 gün olmuþ beyza þekerciengin hepileri çiftinin oðullarý can ekim ayýnda dünyaya gelmiþti beyza þekerci ailece çekilen pozlarýný sosyal medya hesabýndan paylaþtý;0;0;0;0
ebru gündeþten ezgi molaya jest alice müzikalinde kraliçe karakterini canlandýran ezgi mola önceki akþam kuliste sürprizle karþýlaþtý müzikali izleyen ebru gündeþ molaya gönderdiði çiçekle jest yaptý oyuncu gündeþe;0;0;0;0
pýnar altuðun keyif zirvesi oyuncu pýnar altuð atacan geçtiðimiz gün ailesiyle gittiði kartalkayada kar keyfi yaptý gün boyu 10 yaþýndaki kýzý su kayak snowboard yapýp stres atan altuð sonra eþi yaðmur atacana;0;0;0;0
can bonomo çýkýþ þarkýsý olan bardak taþýyoru dinleyicileriyle buluþturdu can bonomo nisan ayýnda ruhum bela adýyla piyasaya süreceði 5 albümü öncesi çýkýþ þarkýsý olan bardak taþýyoru dinleyicileriyle buluþturdu ünlü;0;0;0;0
dünün okunan 1 2 haberi;0;0;0;0
emre kayanýn sorma isimli teklisi dün yayýnlandý emre kayanýn sorma isimli teklisi dün yayýnlandý genç þarkýcý klipte aþk tanrýsý erosu canlandýrdý devamý týklayýnýz;0;0;0;0
karl lagerfeldin serveti kedisine kalabilir dünya modasýnýn efsane isimlerinden olan karl lagerfeldin 200 milyon dolarlýk serveti kedisi choupettee kalabilir lagerfeldin yardýmcýsý virginie viard þanslý kedi bir koruma;0;0;0;0
meghan markle 5 günde 25 milyon lira harcadý meghan markleýn abd tatili ingilizleri sinirlendirdi devamý týklayýnýz;0;0;0;0
nusret gökçe new yorktaki 2 þubesini açmak çalýþmalara baþladý ünlü iþletmeci nusret gökçe new yorktaki 2 þubesini açmak çalýþmalara baþladý abd basýný nusretin yeni mekaný aylýk 110 bin dolar ödeyeceðini yazdý;0;0;0;0
azraya büyük tuzak avlu 31 son bölümü akþam ekranlara geldi avluda deniz pelini kýzý sahiplenip onu korumaya kararlý olduðunu gösteriyor zerrinin kurduðu büyük tuzaða düþen azranýn baþý büyük tehlikede azra;0;0;0;0
mahsun sultan ananýn karþýsýna çýkýyor çukurun merakla beklenen bölümünden fragman yayýnlandý çukurda mahsunun aþevine gelerek sultanýn karþýsýna çýkarken sultan yalnýz çukurun insaný gelmez buraya kimsesiz yalnýz sokakta;0;0;0;0
fatih altaylý aðýr konuþtu týkla izle;0;0;0;0
sýlaahmet kural kavgasýnda sýlayý savunan sertap erenerden þok hareket;0;0;0;0
berdan mardini 23 yýl önceki fotoðrafýyla takipçilerini þaþýrttý ünlü þarkýcý berdan mardini sosyal medya hesabýndan yayýnladýðý 23 yýl öncesine ait fotoðrafýyla takipçilerinin aðzýný açýk býraktýdevamý;1;0;0;0
reynmen yapmaya çalýþýyor týkla izle;0;0;0;0
oðuzhan koçtan evlilik açýklamasý oðuzhan koç sevgilisi yaðmur tanrýsevsin önceki gün bir alýþveriþ merkezinde görüntülendidevamý týklayýnýz;0;0;0;0
ilaydanýn kir tutmayan kalbi;1;0;0;0
melike taner kimdir miss turkey elemelerinde boy gösteren melike tanerin acun ilýcalý aþk yaþadýðý iddia edildi acun ilýcalý iddialarý instagram hesabýnda yalanladý geliþme sonrasý melike taner hakkýndaki;1;0;0;0
ünlü þarkýcý bengü hamile olduðunu açýkladý;0;0;0;0
acun ilýcalý görmedim duymadým tanýmýyorum;0;0;0;0
yalan haberlerden hala býkmadýnýz sadettin saran birlikteliðini bitiren emina jahovici sinirlendiren haber;0;0;0;0
danielle bernstein paylaþýmýyla salladý;1;1;1;1
bree lynn kleintop paylaþýmýyla salladý;1;1;1;1
joan smallsun mert alaþ paylaþýmý salladý;1;1;1;1
aslý turanlý kimdir ata demirer bir süre birliktelik yaþadýktan sonra ayrýlan aslý turanlý magazinseverler tarafýndan merak konusu oldu peki aslý turanlý kimdir nereli kaç yaþýnda iþte detaylar;1;0;0;0
þarkýcý bengü müjdeli haberi duyurdu;1;0;0;0
bengu 16 haftalik hamile oldugunu acikladi bir an once saglikla kucagina almasini diliyoruz;1;0;0;0
evet anne oluyorum geçtiðimiz aðustos ayýnda selim selimoðlu dünyaevine giren þarkýcý bengü 16 haftalýk hamile ünlü þarkýcý müjdeli haberi sosyal medya hesabýndan verdi;0;0;0;0
beyazdan sarýyerde asayiþ hatýrasý aracýlýðýyla;0;0;0;0
pauline tantotun paylaþýmý salladý;0;0;0;0
ten yeni projeleri aksiyon türünde baþrol olarak karþýmýza çýkabilir baþka neler mi var;0;0;0;0
herkesin beðenmesi beni mutlu etti dolunay soysertin rol aldýðý ödüllü yazar seray þahinerin imzasýný taþýyan tek kiþilik kul oyunu önceki akþam gerçekleþti tek kiþilik oyunu mükemmel bir performans;0;0;0;0
sosyal medya hesaplarýmýzdan bizi takip edebilirsiniz;1;1;1;1
tuðba özaydan beyazýt öztürk paylaþýmý;0;0;0;0
kadýn 51 bölüm fragmaný yayýnlandý kadýn 51 yeni bölüm fragmaný yayýnlandý kadýn ekranlara gelen son bölümde bahar bir yandan yelizin öldüðünü emreden öðrenince þaþkýna döner yapacaðýný bilemez diðer;0;0;0;0
didem soydan utangaç biriyim;0;0;0;0
ayrýldýlar futbolcu dele alli manken ruby mae ayrýlýk kararý aldý;0;0;0;0
hakkýnda karar;0;0;0;0
eskiþehirdeki son geliþmeleri merak ediyorsan yeni sayýmýzý sakýn kaçýrma kýrmýzý magazin bayiilerde;0;0;0;0
yedi bela hüsnünün kýz ismeti hayatýný kaybetti yeþilçamýn emektarlarýndan hayatýný kaybetti kemal sunalýn yedi bela hüsnü filmindeki meþhur kýz ismeti canlandýrarak hafýzalara kazýnan necati er;0;0;0;0
ingiliz kraliyetinin asi güzel gelini kraliyet kurallarýný hiçe saymaya devam ediyor gizlice giden düþes yakýn arkadaþlarýyla partisi yapacak;0;0;0;0
tuðba özaydan herkesi þaþýrtan beyaz paylaþýmý;1;1;1;1
yavuz bingölün gözyaþlarý önceki akþam istanbul büyükþehir belediyesi ibb cemal reþit rey crr konser salonunda gerçekleþen yavuz bingöl bin yýlýn ozanlarý konserinde ali kýzýltuð anýldý yavuz bingöl;0;0;0;0
hakan çalhanoðlu ifþa oldu;0;0;0;0
ünlü oyuncu 3 aylýk hamile dizilerin yaný sýra son zamanlarda filmlere aðýrlýk veren oyuncu seda bakanýn hamile olduðu öðrenilmiþti mutlu haberi sadece yakýn çevresiyle paylaþan bakan muhbiri arýyor;0;0;0;0
gerçek ortaya çýktý sosyal medya hesaplarýndan paylaþtýðý videolarýyla adýndan sýkça söz ettiren reynmen lakaplý sosyal medya fenomeni yusuf aktaþ bir rekorun altýna imzasýný atmýþtý derdim olsun þarkýsý 120;0;0;0;0
haberimiz hürriyet bursaya sevgili recai güler abimize teþekkür ederiz gulerrecai kalder;0;0;0;0
konuþmak istemiyoruz bir süre önce final kararý alan muhteþem ikili dizisinin baþrol oyuncusu öykü karayel kalp atýþý dizisinde birlikte rol aldýðý ege kökenli niþantaþýnda görüntülendi ikili kendilerine yöneltilen sorularý;0;0;0;0
hayatta hersey var programinda ihanet itirafini duyan nur vi;0;0;0;0
keyifli bulusma;0;0;0;0
iliþkiyi bitirip estetik yaptýrdý 10 yýllýk eþi mustafa sandaldan boþanýr boþanmaz sadettin saranla aþk yaþayan emina jahovic niþantaþý sokaklarýnda görüntülendi jahovic sadettin saran ilgili sorulara telefonla konuþuyorum;0;0;0;0
mahmutarslanca dan amp;0;0;0;0
kýzýyla rengarenk kostümler giyip poz veren akkaya eðlenceli kareyi takipçileriyle paylaþtý kýzýyla rengarenk kostümler giyip poz veren akkaya eðlenceli kareyi takipçileriyle paylaþtý ayþenin annesi poz vermesi;0;0;0;0
geçtiðimiz hafta uludað tatilinde genç bir kýzla kayak yapan ünlü þarkýcý yusuf güney tek baþýna görüntülendi geçtiðimiz haftalarda uludað tatilinde genç bir kýzla kayak yapan ünlü þarkýcý yusuf güney tek baþýna;0;0;0;0
ilker kaleli 3 buçuk yýllýk aþký biten burçin terzioðlunun barýþma ümidi tükendi terzioðlundan sosyal medyada imalý paylaþým ilker kaleli 3 buçuk yýllýk aþký 5 ay önce biten burçin terzioðlunun barýþma ümidi tükendi güzel;0;0;0;0
moda dünyasýnýn efsane ismi karl lagerfeldýn mirasý kedisine kaldý paris hilton kedinin peþine düþtü moda dünyasýnýn efsane ismi karl lagerfeld önceki gün hayata gözlerini kapadý mirasý kedisine kaldý þarkýcý paris hilton;0;0;0;0
iþ adamý faruk çolakoðlu 3 aydýr aþk yaþayan özge ulusoyun tektaþý gözlerden kaçmadý iþ adamý faruk çolakoðlu 3 aydýr aþk yaþayan özge ulusoy önceki gün niþantaþýnda tektaþýyla þov yaptý güzel model yüzüðü sorulunca;0;0;0;0
aþk iþ hayatýnda dibe vuran merve boluður ispanyada psikolojik destek alýyor aþk iþ hayatýnda dibe vuran merve boluður ispanyadaki bir kliniðe gitti burada psikolojik destek alan oyuncunun haftalýk 22 bin;0;0;0;0
obada alýncaka karþý direniþ diriliþ ertuðrul 137 yeni bölüm fragmaný dizinin akþam ekranlara gelen bölümünün ardýndan yayýnlandý diriliþ ertuðrulda sýrma hatun selcanýn canýna kast edince hançer sýrma;1;0;0;0
özlem sona eriyor;0;0;0;0
kalp unutmuyor gülperinin yeni bölümü merakla beklenirken 2 fragman yayýnlandý gülperide artemis hasan kadir gülperinin aþk dolu halleri içleri ýsýtýyor iþte gülperi 21 yeni bölüm fragmaný;1;1;1;1
þeyma subaþý olay yaratacak;1;1;1;1
dünyanýn güzel çocuðu büyüdü iþte son hali ilk dört yaþýndayken defileye çýkan altý yaþýnda vogue dergisine poz veren veren dünyanýn güzel çocuðu olarak anýlan 17 yaþýndaki thylane blondeau 2 dünyanýn güzeli;0;0;0;0
deniz çakýr kimdir vurgun dizisinde reyhan vardar karakterini canlandýran deniz çakýr diziseverler tarafýndan merak konusu oldu peki deniz çakýr kimdir iþte deniz çakýrýn hayatýna dair bilinmeyenler;1;0;1;1
chiara biasi paylaþýmýyla salladý;0;0;0;0
nusret gökçe hollywooda transfer oluyor;0;0;0;0
ece erken berkay aþk yaþýyor iddiasýna ikiliden sert tepki iþte berkay þahin ece erkenin açýklamalarý video;0;0;0;0
tarkan iyice kesenin aðzýný açtý megastar tarkan eþi kesenin aðzýný açtýdevamý týklayýnýz;0;0;0;0
hiphop kraliçesi gelmiþþþþ istanbul province;0;0;0;0
atiye yeni albümü dünyayý dolaþýyor sevilen sanatçý atiye yeni çýkaracaðý albümün hazýrlýklarý ülke ülke dolaþýyor dünyanýn iyi darbukalarýnýn yapýldýðý yunanistana giden atiye burada el ölçülerine göre özel yaptýrdýðý;0;0;0;0
rosanna arkle paylaþýmýyla yýktý;0;0;0;0
bonne vie ödülleri sahiplerini buldu aracýlýðýyla;0;0;0;0
merakla beklenen dizinin yayýn tarihi belli oldu güçlü oyuncu kadrosu etkileyici senaryosu dev prodüksiyonu uzun zamandýr merakla beklenen nöbetin yayýn tarihi belli oldu türkiyenin merakla beklediði dizi;0;0;0;0
son dakika reynmen derdim olsun þarkýsýný youtubedan kaldýrdýðýný açýkladý detaylar;0;0;0;0
yýlmaz morgülden demet akalýný kýzdýracak açýklama þarkýcý yýlmaz morgül önceki gün eski çalýþaný tarafýndan soyulan demet akalýný kýzdýracak açýklamalara imza attý demet akalýnýn beykozdaki villasý eski çalýþaný tarafýndan;0;0;0;0
ece erken þarkýcý berkayýn samimi görüntüleri ortaya çýktý;0;0;0;0
sosyal medya fenomeni hesabý baþkalarý tarafýndan ele geçirildi sanayýn baþarýlý futbolcu yazýþmalarý ortaya çýktý;0;0;0;0
cem yýlmazdan nasaya iþim var;0;0;0;0
sadece kitaplarý konusunda hassas olanlarýn anlayabileceði talihsiz durumlarý hemen incele;0;0;0;0
dün gece ünlü iþ adamý doðum gününe katýlan þarkýcý sarmaþ dolaþ görüntüleri geceye damgasýný vurdu;0;0;0;0
içimizden gelen sesleri bulmaya bir baþkasýnýn içinden gelen sesi deðil;0;0;0;0
kaan urgancýoðlunun stili herkesi þaþýrttý oyuncu kaan urgancýoðlu deðiþik tarzýyla hayranlarýný þaþýrttý 37 yaþýndaki oyuncu kaan urgancýoðlu tarzýyla dikkat çekti yakýþýklý oyuncu kaan urgancýoðluna hayranlarý;0;0;0;0
6 aydýr kaçýrýlan çocuðuna 24 saatte esra erolda kavuþtu hafta içi gün atv ekranlarýnda yayýnlanan esra erolda programýnda yaþanan kavuþma türkiyeyi gözyaþlarýna boðdu 41 yaþýndaki özlem türkol 5 yaþýndaki;0;0;0;0
hayranlarimi cok ihmal ettim;0;0;0;0
geçtiðimiz günlerde evinde çalýþan kadýn tarafýndan soyulduðunu söyleyen þaþýrtan yorum geldi morgülün kadar gösteriþ yaparsa evi soyulur yorumu akalýný kýzdýracak;1;1;1;1
komik þekilde kendini rezil eden 11 ünlü;0;0;0;0
bkm patronu necati akpýnardan netflix açýklamasý beþiktaþ kültür merkezinin yýlmaz erdoðan birlikte kurucusu ortaðý olan yapýmcý necati akpýnar organize iþler 2 sazan sarmalýnýn netflixte yayýnlanmasý hakkýnda konuþtu;0;0;0;0
ünlü oyuncu yeni filmi büründüðü farklý imajýyla herkesi þaþkýnlýða uðrattý urgancýoðlu rolü gereði giydiði kýyafetleri sosyal medya üzerinden paylaþarak dikkatleri üzerine çekti;0;0;0;0
þenol ipek laf edenin dili kesilir dedi 4 bin 500 lira ceza yedi þenol ipeke hakaret tehditten para cezasý cezasý ertelenmedidevamý týklayýnýz;0;0;0;0
elmali turtanin güzelini yaparlezzeti gizem;0;0;0;0
tülin þahin rihannanýn izinden gitti iþte tülin þahinin güzellik sýrrý tülin þahin genç kalmak dünyadaki trende uydu 38 yaþýndaki model þarkýcý rihanna damardan glutatyon takviyesi aldý model tülin þahin dünya;0;0;0;0
kadar gösteriþ yaparsa evi soyulur yýlmaz morgülden demet akalýný kýzdýracak sözler yýlmaz morgül geçtiðimiz günlerde evine hýrsýz giren ünlü þarkýcý demet akalýnla ilgili þaþýrtýcý sözler sarf etti;0;0;0;0
kaan urgancýoðlunun kýyafeti sosyal medyayý yýktý;0;0;0;0
gamze özçelik kimdir türk oyuncu sunucu model gamze özçelik tesettüre mi girdi gamze özçelik hangi derneði kurdu instagramda hangi fotoðrafý paylaþtý gamze özçelik kiminle evli gamze özçelikin son hali;0;0;0;0
istanbuldubai arasý akvaryum molasý tuz serpme hareketiyle dünya çapýnda büyük bir üne kavuþan et ustasý nusret gökçe istanbul akvaryumda görüntülendi istanbul new york dubai arasý mekik dokuyan gökçe;0;0;0;0
nil karaibrahimgil serenay sarýkayaya övgü yaðdýrdý müzisyen nil karaibrahimgil önceki gün bebekteydi ünlü sanatçý kendi þarkýsýný serenay sarýkayanýn alice müzikalinde söylemesi hatýrlatýlýnca serenay yetenekli dedi;0;0;0;0
emre mor brezilyali mankene araba aldi;0;0;0;0
doða rutkay güzel havanýn tadýný eþi kerimcan kamalla yürüyüþ yaparak çýkardý oyuncu doða rutkay önceki gün güzel havanýn tadýný eþi kerimcan kamalla yürüyüþ yaparak çýkardý ünlü çift 7 aylýk ikizleri piraye rutkay kerim olmadan;0;0;0;0
þkim gitti haber detaylari;0;0;0;0
dünün okunan 2haberi haber detaylari;0;0;0;0
güzel kýzlarýyla ünlü ukraynaya türk akýný;0;0;0;0
yeni þarkýsý yazýký geçtiðimiz hafta görücüye çýkaran bengü ilgiden memnun yeni þarkýsý yazýký geçtiðimiz hafta görücüye çýkaran bengü ilgiden memnun önceki gün zorlu avmye giden popçu geri dönüþlerin güzel olduðunu;0;0;0;0
oðlu demiri kasým 2018de kucaðýna alan azra akýnýn yüzü gülüyor oðlu demiri kasým 2018de kucaðýna alan azra akýn önceki gün zorlu avmdeydi tescilli güzel zamanki güler yüzlüydü güzel oyuncu demir uyurken;0;0;0;0
yardým gecesinde þýklýk yarýþý;0;0;0;0
özge ulusoyun baþý dertte;0;0;0;0
yerli cindy crawford lakaplý tülin þahin genç kalmak dünyadaki trende uydu iþte tülin þahinin gençlik iksiri yerli cindy crawford lakaplý tülin þahin genç kalmak dünyadaki trende uydu 38 yaþýndaki;0;0;0;0
kelly brook rüzgarýn azizliðine uðradý;0;0;0;0
merve sanay yine salladý;0;0;0;0
gamze karaman keçeli institut esthedermin yeni serisi özel davetteydi sosyete önceki gün institut esthedermin yeni serisi st registe verdiði özel davetteydi gamze karaman keçeli davetin renkli simasýydý devamý;0;0;0;0
adýn geçti bi mevzuda mevzu neydi hatýrlamýyorum;0;0;0;0
takvimin duyurduðu emre aþýkýn eþi tarafýndan aldatýlmasý emre morun brezilyalý güzele araç hediye etmesi magazin gündemine damga vurdu magazin gündemini belirleyen takvim dün iki futbolcunun haberiyle sosyal;0;0;0;0
haber channel günün özeti 19022019 salý;1;0;1;1
ünlü ceza aðýr ceza avukatý kurtuluþ aybirdi star tv ekranlarýnda türkiyenin konuþtuðu önemli ceza davalarý hakkýnda önemli açýklamalarda bulunuyor;0;0;0;0
demet akalýn evine giren hýrsýzýn film planýný anlattý geçen yýl eski eþi okan kurtun borcu yüzünden villasýna haciz gelen demet akalýn þimdi hýrsýz þoku yaþadý popçu eski çalýþanýnýn aksiyon filmlerini;0;0;0;0
þeyma subaþý paylaþýmýyla salladý;0;0;0;0
sahip olana dek uðraþýyorum miss turkey birincisi seçildikten sonra tacý elinden alýnan acun ilýcalý yaþadýðý aþk yaþadýðý iddiasýyle gündemde olan itýr esen paylaþtýðý fotoðrafla dikkatleri üzerine çekti;0;0;0;0
objektiflere yakalanan süper star i öve öve bitiremedi starlarýn gözdesi biblolar sipariþlerinizi bekliyoruz;0;0;0;0
özge ulusoy 10 bin kiþiyi silecek özge ulusoyun sosyal medya hesaplarý hacker saldýrýsýna uðramýþ twitterý ele geçirilmiþtidevamý týklayýnýz;0;0;0;0
kariyerine bomba baþlayan altýn çaðýný yaþayan popüler isimler yaptýklarý saniyelik hata kendi kariyerlerini sildi iþte kariyerlerini mahveden ünlüler;0;0;0;0
kerem demir kapýþýyor çarpýþma yeni bölümüyle izleyicinin karþýsýna çýkmaya hazýrlanýrken ikinci fragman yayýnlandý çarpýþmada kerem cemre arasýnda soðuk rüzgarlar eserken demir sözleriyle keremi;0;0;0;0
efsane modaci hayatini kaybetti e yeniden hayat veren fendi yi yaratan 85 yasindaki moda devi karl lagerfeld hayatini kaybetti;0;0;0;0
seda bakan 35 aylik hamile hamileligi sebebiyle guzel oyuncunun 2 yil ekranlardan uzak kalacagi iddia ediliyor;0;0;0;0
sarkici haticeden yine olay paylasim klip cekimi icin kirmizi elbise topuklu ayakkabiyla ata bindi;0;0;0;0
kurk tartismasi devam ediyor hadisenin sahte hakkinda aciklamada bulundugu kurk gercek tavsan kurku cikti;0;0;0;0
sarkici ceylan imaj degistirdi kiziyla duet yapti yeni imajiyla sosyal medyada ceylan oyuncu elcin sanguya benzetildi benzettiniz mi;0;0;0;0
þeyma subaþý kýzý melisayý okula göndermeye karar verdi seyahatlerinden dolayý kýzýný okula göndermeyen þeyma subaþý karar deðiþtirdi geçtiðimiz yýl kasým ayýnda tek celsede boþanan acun ilýcalý þeyma subaþýnýn kýzlarý melisa;0;0;0;0
survivor ekraný önünden kime mesaj gönderdi týkla izle;0;0;0;0
hare sürel kimdir show tv ekranlarýnýn izlenen dizisi çukura yeni katýlan hare sürel kimdir sorularý merak konusu oldu iþte çukurun damlasý hare sürel hakkýnda bilinmeyenler;1;0;1;1
beyazýt öztürkten çaylý yanýt;1;0;1;1
yetenekli oyuncu hesabýndan annesiyle birlikte çektirdikleri fotoðrafý büyük aþkým notuyla paylaþtý kuralýn paylaþýmý kýsa süre içinde sayýda beðeni aldý;0;0;0;0
þarkýcý yaptýðý ilginç paylaþýmlarla gündem yaratmaya devam ediyor þarkýcý son olarak klip çekimi giydiði derin yýrtmaçlý elbisesi topuklu ayakkabýlarýyla ata bindi;1;0;1;1
eda taþpýnardan bikinili siyah beyaz fotoðraf;0;0;0;0
nilüfer kýbrýsta büyüledi kýbrýsta bir otelde konser veren nilüfer söylediði þarkýlarýyla izleyicilerini mest ederken fiziðiyle dikkat çekti;0;0;0;0
çukur 2 sezon 21 bölüm fragman ilk sahnesneak peek;0;0;0;0
seda bakan 3 aylýk hamile seda bakan 2 sene ekranlara ara verecek dizilerin yaný sýra son zamanlarda filmlere aðýrlýk veren oyuncu seda bakanýn 3 aylýk hamile olduðu öðrenildi mutlu haberi sadece yakýn çevresine;0;0;0;0
yýlmaz erdoðana tepkisi dinmiyor;0;0;0;0
flaþ tuðba özerk gökçen paprika arasindaki davada karar önce açiklandi;0;0;0;0
elektronik müziðin efsanesi istanbula geliyor;0;0;0;0
pia muehlenbeck maldivler balayý sonrasý endonezya sri lankayý keþfetti;0;0;0;0
gökçe kýrgýz kimdir kalbime gömerim zaman þarkýsý bir dönem fýrtýnalar estiren gökçe kýrgýz uzun aradan sonra bir tv kanalýna konuk oldu peki gökçe kýrgýz kimdir iþte detaylar;0;0;0;0
gamze özçelik köy hayatýný seçti;0;0;0;0
kalbe dokunan reklam müziði;0;0;0;0
aliþan buse varolun bebekleri buraka ilk kavuþma görüntüleri ortaya çýktý 2018 yýlýnda buse varol nikah masasýna oturan aliþan geçtiðimiz günlerde ilk babalýk heyecaný yaþamýþtý oðullarý buraký kucaðýna;0;0;0;0
yine ayrilik caner cindoruk selin sekerci ayrildi ayrilir ayrilmaz sosyal medyada birlikte olan fotograflarini sildiler;0;0;0;0
baþrollerinde olduðu çarpýþma dizisinin yeni bölümde seyfi rolüyle dizinin kadrosuna katýlýyor;0;0;0;0
birinci aðýzdan doðrulamak isterim bir süredir iþletmeci tayfun topal aþk yaþayan deniz seki sosyal medya hesabý üzerinden ayrýldýklarýný duyurdu;1;0;0;0
demet akalýn yaþadýðý þoku böyle anlattý demet akalýnýn evine giren hýrsýz demet akalýn yaþadýðý þoku anlattý demet akalýnýn eski çalýþanýnýn hýrsýzlýk planý aksiyon filmlerini aratmadý demet akalýnýn evine gizlice giren bir;0;0;0;0
